SKU ID,2023 PTUs,PTU/HR,PTU/shift,# of people on Line,Base  Direct Labor Rate ($/hr),QA Tech,Line Lead,Production FLO,Warehouse FLO,"Supervisors, Trainers, Donor Coordinator, Donor Receivers, FG Leads, Baler MO",Cleaning,Total Flex Cost,Total Unit Cost (Direct + Flex)
430045480,0,122.5,980,9,16.85,0.223586114,0.388072279,0.156857769,0.167995345,0.309227316,0.216786946,1.462525769,3.28
430118967,0,90,720,12,16.85,0.212320147,0.52820949,0.213500852,0.228660331,0.47562319,0,1.658314011,4.96
429996417,0,9.75,78,14,16.85,1.959878277,4.875779912,6.56925699,2.11071075,3.885163715,0,19.40078964,54.97
429996976,0,240,1920,11,16.85,0.114122079,0.198078559,0.08006282,0.085747624,0.157834776,0.110651671,0.746497528,1.88
430140768,0,98,784,9,16.85,0.279482642,0.485090348,0.196072211,0.209994182,0.386534145,0.270983683,1.828157212,4.1
430140811,0,150,1200,10,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,2.85
430170954,0,93.75,750,8,16.85,0.292152522,0.507081111,0.204960818,0.219513918,0.404057026,0.283268277,1.911033672,4.03
430195206,18541,130,1040,19,16.85,0.146990871,0.365683493,0.147808282,0.158303306,0.291387279,0,1.110173231,4.73
430190605,0,239.125,1913,10,16.85,0.114539671,0.198803363,0.080355783,0.08606139,0.158412321,0.111056564,0.749229092,1.79
430197700,0,187.5,1500,8,16.85,0.146076261,0.253540555,0.102480409,0.109756959,0.202028513,0.141634138,0.955516836,2.01
430062852,30422,187.5,1500,7,16.85,0.146076261,0.253540555,0.102480409,0.109756959,0.202028513,0.141634138,0.955516836,1.88
430063110,136800,250,2000,7,16.85,0.109557196,0.190155417,0.076860307,0.082317719,0.151521385,0.106225604,0.716637627,1.41
430063282,0,225,1800,8,16.85,0.121730217,0.211283796,0.085400341,0.091464132,0.168357094,0.118028449,0.79626403,1.68
430063368,274246,275,2200,7,16.85,0.099597451,0.172868561,0.069873006,0.07483429,0.137746714,0.096568731,0.651488752,1.28
429955868,0,216,1728,11,16.85,0.12680231,0.220087288,0.088958688,0.095275138,0.175371973,0.122946301,0.829441698,2.09
429964769,0,225,1800,11,16.85,0.121730217,0.211283796,0.085400341,0.091464132,0.168357094,0.118028449,0.79626403,2.01
430003426,0,216,1728,11,16.85,0.12680231,0.220087288,0.088958688,0.095275138,0.175371973,0.122946301,0.829441698,2.09
430112517,0,9.75,78,14,16.85,1.959878277,4.875779912,6.56925699,2.11071075,3.885163715,0,19.40078964,54.97
430120171,0,125,1000,13,16.85,0.152870506,0.380310833,0.153720614,0.164635438,0.342448697,0,1.193986088,3.77
430136984,65917,235.25,1882,10,16.85,0.11642635,0.20207802,0.081679391,0.087478979,0.161021663,0.11288587,0.761570273,1.81
430156979,0,225,1800,11,16.85,0.121730217,0.211283796,0.085400341,0.091464132,0.168357094,0.118028449,0.79626403,2.01
430197657,40800,247.5,1980,10,16.85,0.110663834,0.192076178,0.077636674,0.083149211,0.153051904,0.10729859,0.723876391,1.72
430045394,5430,68.75,550,13,16.85,0.277946374,0.691474242,0.279492025,0.299337161,0.622633994,0,2.170883796,6.86
429812592,40592,181.25,1450,9,16.85,0.151113373,0.262283333,0.106014216,0.113541682,0.208995014,0.146518074,0.988465692,2.22
429754026,0,122.5,980,9,16.85,0.223586114,0.388072279,0.156857769,0.167995345,0.309227316,0.216786946,1.462525769,3.28
429922543,9956,108,864,9,16.85,0.25360462,0.440174575,0.177917377,0.190550276,0.350743946,0.245892601,1.658883396,3.72
M4641000264,860040,92,736,7.5,16.85,0.207704491,0.516726675,0.208859529,0.223689454,0.435177944,0,1.592158095,3.61
M4641100264,0,92,736,7.5,16.85,0.207704491,0.516726675,0.208859529,0.223689454,0.435177944,0,1.592158095,3.61
429444125,675,90,720,12,16.85,0.212320147,0.52820949,0.213500852,0.228660331,0.47562319,0,1.658314011,4.96
430016713,0,122.5,980,9,16.85,0.223586114,0.388072279,0.156857769,0.167995345,0.309227316,0.216786946,1.462525769,3.28
430063196,0,225,1800,8,16.85,0.121730217,0.211283796,0.085400341,0.091464132,0.168357094,0.118028449,0.79626403,1.68
430113463,0,187.5,1500,10,16.85,0.146076261,0.253540555,0.102480409,0.109756959,0.202028513,0.141634138,0.955516836,2.28
430141800,25600,225,1800,11,16.85,0.121730217,0.211283796,0.085400341,0.091464132,0.168357094,0.118028449,0.79626403,2.01
430144896,0,193.75,1550,11,16.85,0.141364123,0.245361828,0.099174589,0.106216412,0.195511464,0.137065295,0.924693712,2.33
430145928,8788,98,784,10,16.85,0.279482642,0.485090348,0.196072211,0.209994182,0.386534145,0.270983683,1.828157212,4.36
430141671,0,40.625,325,13,16.85,0.470370787,1.170187179,0.472986503,0.50657058,1.053688298,0,3.673803346,11.6
430144767,0,236.25,1890,10,16.85,0.11593354,0.201222663,0.081333658,0.087108698,0.16034009,0.112408046,0.758346695,1.81
430144810,0,112.5,900,10,16.85,0.243460435,0.422567592,0.170800682,0.182928265,0.336714189,0.236056897,1.59252806,3.79
430145885,0,210,1680,10,16.85,0.130425233,0.226375496,0.091500365,0.097997285,0.180382601,0.126459052,0.853140032,2.03
430146186,0,125,1000,11,16.85,0.219114391,0.380310833,0.153720614,0.164635438,0.30304277,0.212451208,1.433275254,3.61
430197958,36951,110,880,22,16.85,0.173716484,0.432171401,0.174682515,0.187085726,0.389146246,0,1.356802372,6.31
425116863,0,18.75,150,13,16.85,1.019136704,2.535405554,1.02480409,1.09756959,2.282991312,0,7.959907251,25.14
428862292,0,120,960,10,16.85,0.228244158,0.396157118,0.160125639,0.171495248,0.315669552,0.221303341,1.492995056,3.56
428920256,0,187.5,1500,9,16.85,0.146076261,0.253540555,0.102480409,0.109756959,0.202028513,0.141634138,0.955516836,2.14
428920342,0,136.875,1095,8,16.85,0.200104467,0.347315829,0.140384122,0.150351999,0.276751388,0.194019368,1.308927172,2.76
429999083,0,6.25,50,10,16.85,4.382287828,7.606216662,10.2480409,3.292708769,6.060855395,4.249024151,35.83913371,75.48
430148508,0,200,1600,10,16.85,0.136946495,0.237694271,0.096075383,0.102897149,0.189401731,0.132782005,0.895797034,2.13
430219243,0,181.25,1450,8,16.85,0.151113373,0.262283333,0.106014216,0.113541682,0.208995014,0.146518074,0.988465692,2.08
430141628,0,53.5,428,13,16.85,0.357174079,0.888576713,0.359160312,0.384662239,0.800113778,0,2.789687121,8.81
430141757,0,225,1800,11,16.85,0.121730217,0.211283796,0.085400341,0.091464132,0.168357094,0.118028449,0.79626403,2.01
430161150,0,43.75,350,14,16.85,0.436772873,1.08660238,1.464005844,0.470386967,0.865836485,0,4.323604549,12.25
430003383,0,126.25,1010,9,16.85,0.216944942,0.376545379,0.152198627,0.163005385,0.300042346,0.21034773,1.41908441,3.19
427564767,0,259.375,2075,10,16.85,0.073672533,0.183282329,0.074082223,0.07934238,0.165035517,0,0.575414982,1.53
427567347,0,259.375,2075,10,16.85,0.073672533,0.183282329,0.074082223,0.07934238,0.165035517,0,0.575414982,1.53
427934309,0,259.375,2075,10,16.85,0.073672533,0.183282329,0.074082223,0.07934238,0.165035517,0,0.575414982,1.53
430097338,0,132,1056,10,16.85,0.207494689,0.360142834,0.145568763,0.155904771,0.28697232,0.201184856,1.357268233,3.23
430157065,0,187.5,1500,10,16.85,0.146076261,0.253540555,0.102480409,0.109756959,0.202028513,0.141634138,0.955516836,2.28
430244355,0,282.5,2260,10,16.85,0.096953271,0.16827913,0.068017971,0.072847539,0.134089721,0.094004959,0.63419259,1.51
425958072,0,18.75,150,13,16.85,1.019136704,2.535405554,1.02480409,1.09756959,2.282991312,0,7.959907251,25.14
429439137,0,6.25,50,10,16.85,4.382287828,7.606216662,10.2480409,3.292708769,6.060855395,4.249024151,35.83913371,75.48
428233976,0,18.75,150,13,16.85,1.019136704,2.535405554,1.02480409,1.09756959,2.282991312,0,7.959907251,25.14
428978564,0,240,1920,6,16.85,0.114122079,0.198078559,0.08006282,0.085747624,0.157834776,0.110651671,0.746497528,1.37
429997234,0,150,1200,10,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,2.85
430035332,0,45.625,365,13,16.85,0.418823303,1.041947488,0.421152366,0.451055996,0.938215608,0,3.271194761,10.33
430146100,0,128.125,1025,8,16.85,0.213770138,0.371034959,0.14997133,0.16061994,0.295651483,0.207269471,1.398317321,2.95
430011768,0,7.375,59,14,16.85,2.591025519,6.445946324,8.684780428,2.79043116,5.136318131,0,25.64850156,72.68
430212535,0,16.25,130,14,16.85,1.175926966,2.925467947,3.941554194,1.26642645,2.331098229,0,11.64047379,32.98
430101294,7375,122.5,980,9,16.85,0.223586114,0.388072279,0.156857769,0.167995345,0.309227316,0.216786946,1.462525769,3.28
430215115,0,36.75,294,14,16.85,0.519967706,1.293574262,1.742864099,0.559984485,1.03075772,0,5.147148273,14.58
430219544,0,44,352,14,16.85,0.434291209,1.080428503,1.455687628,0.467714314,0.86091696,0,4.299038614,12.18
430222382,0,150,1200,10,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,2.85
429849228,0,126.25,1010,9,16.85,0.216944942,0.376545379,0.152198627,0.163005385,0.300042346,0.21034773,1.41908441,3.19
Repack-10237794264,0,97.5,780,9,16.85,0.195987828,0.487577991,0.19707771,0.211071075,0.439036791,0,1.530751394,3.82
430190648,0,7.375,59,14,16.85,2.591025519,6.445946324,8.684780428,2.79043116,5.136318131,0,25.64850156,72.68
430215201,0,68,544,14,16.85,0.281011959,0.699100796,0.941915524,0.302638674,0.557063915,0,2.781730868,7.88
430118924,0,120,960,10,16.85,0.228244158,0.396157118,0.160125639,0.171495248,0.315669552,0.221303341,1.492995056,3.56
430033010,0,240,1920,9,16.85,0.114122079,0.198078559,0.08006282,0.085747624,0.157834776,0.110651671,0.746497528,1.68
430256868,6273,6.75,54,10,16.85,4.057673915,7.042793206,9.488926763,3.048804416,5.611903144,3.934281621,33.18438307,69.89
430256180,765,7.75,62,10,16.85,3.534103087,6.134045695,8.264549117,2.655410298,4.887786609,3.42663238,28.90252719,60.87
429902892,0,93.75,750,8,16.85,0.292152522,0.507081111,0.204960818,0.219513918,0.404057026,0.283268277,1.911033672,4.03
430198001,2200,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
429549260,0,31.5,252,14,16.85,0.606628991,1.509169973,0.610002435,0.653315232,1.3589234,0,4.73804003,15.75
429567105,0,12.5,100,14,16.85,1.528705056,3.803108331,5.124020452,1.646354385,3.030427698,0,15.13261592,42.88
429901516,0,115,920,10,16.85,0.238167817,0.41338134,0.167087623,0.178951564,0.329394315,0.230925226,1.557907885,3.71
429946064,0,225,1800,10,16.85,0.121730217,0.211283796,0.085400341,0.091464132,0.168357094,0.118028449,0.79626403,1.9
430141714,0,38,304,14,16.85,0.502863505,1.251022477,0.505659913,0.541563942,1.126475976,0,3.927585814,13.05
430246978,0,180,1440,10,16.85,0.152162772,0.264104745,0.106750426,0.114330166,0.210446368,0.147535561,0.995330037,2.37
429901258,0,150,1200,11,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,3.01
427564853,0,259.375,2075,10,16.85,0.073672533,0.183282329,0.074082223,0.07934238,0.165035517,0,0.575414982,1.53
428345604,0,150,1200,11,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,3.01
429735794,0,7.375,59,14,16.85,2.591025519,6.445946324,8.684780428,2.79043116,5.136318131,0,25.64850156,72.68
430224016,0,146,1168,9,16.85,0.187597938,0.32560859,0.131610114,0.140954999,0.259454426,0.181893157,1.227119224,2.75
430243409,0,9.625,77,14,16.85,1.985331242,4.939101729,6.654572016,2.138122577,3.935620386,0,19.65274795,55.69
430137328,15194,180,1440,9,16.85,0.152162772,0.264104745,0.106750426,0.114330166,0.210446368,0.147535561,0.995330037,2.23
430033053,5878,45,360,13,16.85,0.424640293,1.056418981,0.427001704,0.457320662,0.95124638,0,3.316628021,10.47
430118279,0,276,2208,8,16.85,0.09923659,0.172242225,0.069619843,0.074563151,0.137247631,0.096218844,0.649128285,1.37
430256309,0,5.75,46,10,16.85,4.763356335,8.267626807,11.1391749,3.579031271,6.587886299,4.618504512,38.95558012,82.04
430122579,0,6.875,55,10,16.85,3.983898026,6.91474242,9.316400822,2.993371608,5.509868541,3.862749228,32.58103065,68.61
429440513,0,12.5,100,14,16.85,1.528705056,3.803108331,5.124020452,1.646354385,3.030427698,0,15.13261592,42.88
430137242,42156,180,1440,10,16.85,0.152162772,0.264104745,0.106750426,0.114330166,0.210446368,0.147535561,0.995330037,2.37
429181481,0,179,1432,10,16.85,0.153012843,0.265580191,0.107346797,0.114968882,0.211622046,0.148359782,1.00089054,2.38
426245312,80228,130,1040,18,16.85,0.146990871,0.365683493,0.147808282,0.158303306,0.291387279,0,1.110173231,4.54
428908001,0,168,1344,10,16.85,0.163031541,0.28296937,0.114375457,0.122496606,0.225478251,0.158073815,1.06642504,2.54
430161107,34400,234.375,1875,6,16.85,0.116861009,0.202832444,0.081984327,0.087805567,0.161622811,0.113307311,0.764413469,1.4
428169992,0,224,1792,10,16.85,0.122273656,0.212227027,0.085781592,0.091872455,0.169108688,0.118555361,0.79981878,1.91
430200409,0,400,3200,14,16.85,0.047772033,0.118847135,0.048037692,0.051448575,0.107015218,0,0.373120652,1.24
430219501,0,12.5,100,14,16.85,1.528705056,3.803108331,5.124020452,1.646354385,3.030427698,0,15.13261592,42.88
429609417,0,22.5,180,14,16.85,0.849280587,2.112837962,2.846678029,0.914641325,1.683570943,0,8.407008846,23.82
429591271,0,26.375,211,13,16.85,0.724504766,1.80242101,2.428445712,0.780262742,1.436221658,0,7.171855887,19.38
430247838,0,36.75,294,14,16.85,0.519967706,1.293574262,1.742864099,0.559984485,1.03075772,0,5.147148273,14.58
429020059,0,36.5,292,13,16.85,0.523529129,1.30243436,0.526440457,0.563819995,1.17276951,0,4.088993451,12.91
430203720,15250,81.25,650,13,16.85,0.235185393,0.585093589,0.236493252,0.25328529,0.526844149,0,1.836901673,5.8
430203763,5220,69.625,557,13,16.85,0.274453331,0.682784261,0.275979558,0.295575293,0.61480915,0,2.143601594,6.77
430211073,0,29.875,239,13,16.85,0.639625547,1.591258716,0.643182484,0.688851207,1.432839736,0,4.995757689,15.78
430246720,0,215,1720,9,16.85,0.127392088,0.221110949,0.08937245,0.095718278,0.176187657,0.123518144,0.833299566,1.87
430246806,0,6.25,50,9,16.85,4.382287828,7.606216662,3.074412271,3.292708769,6.060855395,4.249024151,28.66550508,64.34
430246892,28983,213.75,1710,10,16.85,0.128137071,0.222403996,0.089895096,0.096278034,0.177217994,0.124240472,0.838172663,2
430204408,58125,250,2000,12,16.85,0.076435253,0.190155417,0.076860307,0.082317719,0.171224348,0,0.596993044,1.79
430320594,0,67.5,540,13,16.85,0.283093529,0.704279321,0.284667803,0.304880442,0.634164253,0,2.211085347,6.98
430247666,0,7.5,60,10,16.85,3.651906524,6.338513885,8.540034087,2.743923974,5.050712829,3.540853459,29.86594476,62.9
430137414,17930,147.75,1182,10,16.85,0.185375966,0.321751974,0.130051281,0.139285481,0.256381362,0.179738754,1.212584817,2.89
430281378,2456,43.75,350,14,16.85,0.436772873,1.08660238,1.464005844,0.470386967,0.865836485,0,4.323604549,12.25
430281421,607,16.25,130,14,16.85,1.175926966,2.925467947,3.941554194,1.26642645,2.331098229,0,11.64047379,32.98
428980671,0,191.25,1530,10,16.85,0.143212021,0.248569172,0.100470989,0.107604862,0.19806717,0.138856998,0.936781212,2.23
428931006,0,43,344,7.5,16.85,0.444391005,1.105554747,0.446862249,0.478591391,0.931078392,0,3.406477784,7.73
430329839,0,46,368,14,16.85,0.415408983,1.033453351,1.392396862,0.447378909,0.823485787,0,4.112123892,11.65
427564896,0,250,2000,12,16.85,0.076435253,0.190155417,0.076860307,0.082317719,0.171224348,0,0.596993044,1.79
428810262,0,225,1800,13,16.85,0.084928059,0.211283796,0.085400341,0.091464132,0.190249276,0,0.663325604,2.09
430222425,0,187.5,1500,10,16.85,0.146076261,0.253540555,0.102480409,0.109756959,0.202028513,0.141634138,0.955516836,2.28
430303996,0,98,784,10,16.85,0.279482642,0.485090348,0.196072211,0.209994182,0.386534145,0.270983683,1.828157212,4.36
430315692,2608,103.125,825,11,16.85,0.265593202,0.460982828,0.186328016,0.199558107,0.367324569,0.257516615,1.737303338,4.38
426424407,0,53,424,13,16.85,0.360543645,0.896959512,0.362548617,0.388291128,0.807662021,0,2.816004924,8.89
428974436,0,45,360,13,16.85,0.424640293,1.056418981,0.427001704,0.457320662,0.95124638,0,3.316628021,10.47
430215287,0,375,3000,14,16.85,0.050956835,0.126770278,0.051240205,0.054878479,0.114149566,0,0.397995363,1.32
430326915,0,62.5,500,13,16.85,0.305741011,0.760621666,0.307441227,0.329270877,0.684897394,0,2.387972175,7.54
428978693,16000,250,2000,12,16.85,0.076435253,0.190155417,0.076860307,0.082317719,0.171224348,0,0.596993044,1.79
428980327,0,250,2000,12,16.85,0.076435253,0.190155417,0.076860307,0.082317719,0.171224348,0,0.596993044,1.79
430321282,0,61,488,13,16.85,0.313259233,0.779325478,0.315001257,0.337367702,0.701739133,0,2.446692802,7.73
430303910,0,182.5,1460,10,16.85,0.15007835,0.260486872,0.105288091,0.112763999,0.207563541,0.145514526,0.981695379,2.34
430297503,15878,220,1760,10,16.85,0.124496813,0.216085701,0.087341258,0.093542863,0.172183392,0.120710913,0.81436094,1.94
430297460,0,120,960,10,16.85,0.228244158,0.396157118,0.160125639,0.171495248,0.315669552,0.221303341,1.492995056,3.56
430330097,0,187.5,1500,10,16.85,0.146076261,0.253540555,0.102480409,0.109756959,0.202028513,0.141634138,0.955516836,2.28
429312373,0,125,1000,13,16.85,0.152870506,0.380310833,0.153720614,0.164635438,0.342448697,0,1.193986088,3.77
429898721,0,250,2000,12,16.85,0.076435253,0.190155417,0.076860307,0.082317719,0.171224348,0,0.596993044,1.79
429898764,0,118.75,950,13,16.85,0.160916322,0.400327193,0.161811172,0.173300462,0.360472312,0,1.256827461,3.97
429913169,0,58.75,470,13,16.85,0.325256395,0.809171985,0.327065135,0.350288167,0.728614249,0,2.540395931,8.02
429913814,0,118.75,950,13,16.85,0.160916322,0.400327193,0.161811172,0.173300462,0.360472312,0,1.256827461,3.97
429913857,0,118.75,950,13,16.85,0.160916322,0.400327193,0.161811172,0.173300462,0.360472312,0,1.256827461,3.97
429928606,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
429945462,0,16.25,130,14,16.85,1.175926966,2.925467947,3.941554194,1.26642645,2.331098229,0,11.64047379,32.98
429968553,0,36.25,290,13,16.85,0.527139675,1.311416666,0.530071081,0.567708409,1.180857575,0,4.117193406,13
429976207,0,36.25,290,13,16.85,0.527139675,1.311416666,0.530071081,0.567708409,1.180857575,0,4.117193406,13
430024152,0,125,1000,13,16.85,0.152870506,0.380310833,0.153720614,0.164635438,0.342448697,0,1.193986088,3.77
430024453,0,227.5,1820,13,16.85,0.083994783,0.208961996,0.084461876,0.090459032,0.188158625,0,0.656036312,2.07
430024754,0,97.5,780,13,16.85,0.195987828,0.487577991,0.19707771,0.211071075,0.439036791,0,1.530751394,4.83
430125245,0,227.5,1820,13,16.85,0.083994783,0.208961996,0.084461876,0.090459032,0.188158625,0,0.656036312,2.07
430297546,15275,122.5,980,9,16.85,0.223586114,0.388072279,0.156857769,0.167995345,0.309227316,0.216786946,1.462525769,3.28
429471774,0,34.375,275,13,16.85,0.555892748,1.382948484,0.558984049,0.598674322,1.245267988,0,4.341767591,13.71
429492758,0,106.25,850,13,16.85,0.179847654,0.44742451,0.180847781,0.193688751,0.40288082,0,1.404689515,4.44
430315606,0,216.625,1733,13,16.85,0.088211486,0.219452298,0.088702027,0.095000253,0.197604557,0,0.688970622,2.18
429721088,0,16.25,130,14,16.85,1.175926966,2.925467947,3.941554194,1.26642645,2.331098229,0,11.64047379,32.98
430236271,0,7.375,59,14,16.85,2.591025519,6.445946324,8.684780428,2.79043116,5.136318131,0,25.64850156,72.68
430267231,0,4.375,35,13,16.85,6.260411183,10.8660238,14.64005844,4.70386967,8.65836485,6.070034501,51.19876244,124.81
430269854,0,6.875,55,10,16.85,3.983898026,6.91474242,9.316400822,2.993371608,5.509868541,3.862749228,32.58103065,68.61
430256481,0,227.5,1820,13,16.85,0.083994783,0.208961996,0.084461876,0.090459032,0.188158625,0,0.656036312,2.07
430292472,0,12.5,100,14,16.85,1.528705056,3.803108331,5.124020452,1.646354385,3.030427698,0,15.13261592,42.88
429471688,305,34.375,275,13,16.85,0.555892748,1.382948484,0.558984049,0.598674322,1.245267988,0,4.341767591,13.71
430320465,0,68.75,550,13,16.85,0.277946374,0.691474242,0.279492025,0.299337161,0.622633994,0,2.170883796,6.86
430404702,0,5,40,14,16.85,3.821762641,9.507770828,12.81005113,4.115885962,7.576069244,0,37.83153981,107.2
429958792,0,250,2000,13,16.85,0.076435253,0.190155417,0.076860307,0.082317719,0.171224348,0,0.596993044,1.89
430108002,0,57.5,460,13,16.85,0.332327186,0.826762681,0.334175247,0.357903127,0.744453689,0,2.59562193,8.2
430121633,0,97.5,780,13,16.85,0.195987828,0.487577991,0.19707771,0.211071075,0.439036791,0,1.530751394,4.83
430169492,0,85,680,13,16.85,0.224809567,0.559280637,0.226059726,0.242110939,0.503601025,0,1.755861894,5.54
430262028,0,81.25,650,13,16.85,0.235185393,0.585093589,0.236493252,0.25328529,0.526844149,0,1.836901673,5.8
430274412,0,97.5,780,13,16.85,0.195987828,0.487577991,0.19707771,0.211071075,0.439036791,0,1.530751394,4.83
430284603,0,250,2000,13,16.85,0.076435253,0.190155417,0.076860307,0.082317719,0.171224348,0,0.596993044,1.89
430299008,0,97.5,780,13,16.85,0.195987828,0.487577991,0.19707771,0.211071075,0.439036791,0,1.530751394,4.83
430303480,0,112.5,900,14,16.85,0.169856117,0.422567592,0.170800682,0.182928265,0.380498552,0,1.326651208,4.41
430332892,0,81,648,13,16.85,0.235911274,0.586899434,0.237223169,0.254067035,0.528470211,0,1.842571123,5.82
430346953,0,125,1000,13,16.85,0.152870506,0.380310833,0.153720614,0.164635438,0.342448697,0,1.193986088,3.77
430370173,0,50,400,13,16.85,0.382176264,0.950777083,0.384301534,0.411588596,0.856121742,0,2.984965219,9.43
430453593,0,250,2000,12,16.85,0.076435253,0.190155417,0.076860307,0.082317719,0.171224348,0,0.596993044,1.79
430466880,0,67.5,540,13,16.85,0.283093529,0.704279321,0.284667803,0.304880442,0.634164253,0,2.211085347,6.98
430211116,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430211159,0,7.5,60,14,16.85,2.547841761,6.338513885,8.540034087,2.743923974,5.050712829,0,25.22102654,71.46
430433383,0,16.25,130,14,16.85,1.175926966,2.925467947,3.941554194,1.26642645,2.331098229,0,11.64047379,32.98
430380493,0,93.75,750,13,16.85,0.203827341,0.507081111,0.204960818,0.219513918,0.456598262,0,1.59198145,5.03
430215244,32100,87.5,700,13,16.85,0.218386437,0.54330119,0.219600877,0.235193484,0.489212424,0,1.705694411,5.39
429535629,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
428790783,8772,34.375,275,13,16.85,0.555892748,1.382948484,0.558984049,0.598674322,1.245267988,0,4.341767591,13.71
424352925,0,228.5,1828,13,16.85,0.083627191,0.208047502,0.084092239,0.09006315,0.187335173,0,0.653165256,2.06
429609503,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
429622188,0,150,1200,10,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,2.85
430347168,0,45.5,364,13,16.85,0.419973917,1.044809981,0.422309378,0.452295161,0.940793123,0,3.280181559,10.36
430392963,0,192.5,1540,6,16.85,0.142282072,0.246955086,0.09981858,0.106906129,0.196781019,0.13795533,0.930698217,1.7
429994740,7244,116.25,930,7,16.85,0.235606872,0.40893638,0.165290982,0.177027353,0.325852441,0.228442159,1.541156187,3.03
430222640,0,30,240,13,16.85,0.63696044,1.584628471,0.640502557,0.685980994,1.42686957,0,4.974942032,15.71
430315735,4743,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430380622,0,36.25,290,13,16.85,0.527139675,1.311416666,0.530071081,0.567708409,1.180857575,0,4.117193406,13
430476426,0,143.375,1147,13,16.85,0.133278558,0.331570038,0.134019715,0.143535692,0.298560329,0,1.040964331,3.29
430266156,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
430273509,0,102.5,820,13,16.85,0.186427446,0.463793699,0.187464163,0.200774925,0.417620362,0,1.456080595,4.6
430453034,0,102.5,820,13,16.85,0.186427446,0.463793699,0.187464163,0.200774925,0.417620362,0,1.456080595,4.6
430456388,0,67.5,540,13,16.85,0.283093529,0.704279321,0.284667803,0.304880442,0.634164253,0,2.211085347,6.98
430236314,0,7.375,59,14,16.85,2.591025519,6.445946324,8.684780428,2.79043116,5.136318131,0,25.64850156,72.68
430347297,0,77.5,620,13,16.85,0.246565332,0.61340457,0.247936473,0.26554103,0.552336608,0,1.925784012,6.08
430350909,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
429157014,0,93.75,750,8,16.85,0.292152522,0.507081111,0.204960818,0.219513918,0.404057026,0.283268277,1.911033672,4.03
429393901,0,150,1200,10,16.85,0.182595326,0.316925694,0.128100511,0.137196199,0.252535641,0.177042673,1.194396045,2.85
428978736,0,143.375,1147,13,16.85,0.133278558,0.331570038,0.134019715,0.143535692,0.298560329,0,1.040964331,3.29
430347125,0,62.5,500,13,16.85,0.305741011,0.760621666,0.307441227,0.329270877,0.684897394,0,2.387972175,7.54
430350823,1440,348.2142857,2785.714286,13,16.85,0.054876592,0.136521838,0.055181759,0.059099901,0.122930301,0,0.42861039,1.35
430351468,8440,227.5,1820,13,16.85,0.083994783,0.208961996,0.084461876,0.090459032,0.188158625,0,0.656036312,2.07
430398338,0,18.75,150,14,16.85,1.019136704,2.535405554,3.416013635,1.09756959,2.020285132,0,10.08841061,28.59
425528674,0,96.875,775,10,16.85,0.282728247,0.490723656,0.198349179,0.212432824,0.391022929,0.27413059,1.849387424,4.41
430357703,0,250,2000,12,16.85,0.076435253,0.190155417,0.076860307,0.082317719,0.171224348,0,0.596993044,1.79
430351382,0,15,120,14,16.85,1.27392088,3.169256943,4.270017044,1.371961987,2.525356415,0,12.61051327,35.73
430209052,3375,52.5,420,13,16.85,0.363977394,0.905501984,0.366001461,0.391989139,0.81535404,0,2.842824018,8.98
430452991,0,67.5,540,13,16.85,0.283093529,0.704279321,0.284667803,0.304880442,0.634164253,0,2.211085347,6.98
430479178,1623,7,56,11,16.85,3.91275699,6.791264877,9.150036522,2.939918544,5.411478031,3.793771563,31.99922653,70.93
430491605,0,97.5,780,13,16.85,0.195987828,0.487577991,0.19707771,0.211071075,0.439036791,0,1.530751394,4.83
430491648,0,97.5,780,13,16.85,0.195987828,0.487577991,0.19707771,0.211071075,0.439036791,0,1.530751394,4.83
429901344,0,132,1056,10,16.85,0.207494689,0.360142834,0.145568763,0.155904771,0.28697232,0.201184856,1.357268233,3.23
430406680,2750,12.5,100,14,16.85,1.528705056,3.803108331,5.124020452,1.646354385,3.030427698,0,15.13261592,42.88
430517878,0,11.25,90,14,16.85,1.698561174,4.225675924,5.693356058,1.82928265,3.367141886,0,16.81401769,47.64
